symbol,mean,stdev,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105
VIPIND,1.94,24.58,-149.39,-39.44,-23.77,-17.32,-12.5,-8.85,-5.87,-2.98,-0.12,2.52,5.03,7.45,10.12,12.52,14.93,17.21,19.69,23.1,27.18,32.59,72.82
AFFLE,11.06,24.72,-68.65,-37.21,-25.16,-17.31,-8.41,-1.24,3.21,6.54,10.21,13.28,17.02,19.98,22.23,24.8,27.24,29.23,31.22,33.35,37.29,43.4,49.94
JKLAKSHMI,0.27,24.74,-146.12,-42.81,-25.48,-18.53,-14.77,-11.16,-7.72,-4.96,-2.52,-0.04,2.3,4.76,7.22,10.18,13.4,15.79,18.77,21.82,26.55,34.41,63.92
TATASTEEL,-0.26,24.79,-259.89,-34.86,-25.48,-19.5,-15.47,-11.8,-8.7,-5.43,-2.74,-0.22,2.42,4.8,7.67,10.18,12.67,15.19,17.62,20.19,23.69,29.21,60.52
AVANTIFEED,5.73,24.9,-182.33,-34.83,-20.42,-14.96,-11.43,-8.11,-5.49,-2.26,0.39,2.83,6.21,9.75,12.44,15.65,18.6,21.78,25.13,29.34,34.94,44.11,65.54
GODREJIND,2.15,24.97,-189.77,-35.95,-19.57,-13.9,-9.93,-6.55,-3.48,-1.37,0,1.48,3.33,5.16,7.25,9.16,11.3,13.6,16.59,21.51,28.28,39.12,66.29
HEIDELBERG,-1.46,25.02,-146.84,-45.21,-32.9,-25,-18.43,-13.53,-9.89,-6.02,-3.33,-0.76,1.4,3.56,5.74,8.16,10.99,13.75,17.31,21.56,26.77,34.14,66.56
KNRCON,1.83,25.07,-170.05,-39.31,-25.63,-16.74,-9.95,-6.53,-3.48,-0.73,1.55,4.01,5.74,7.66,9.57,11.67,14.04,16.27,18.74,21.32,24.57,31.77,58.59
DLF,-3.02,25.08,-159.41,-44.18,-30.5,-24.2,-19.39,-15.17,-11.72,-8.3,-5.3,-2.2,0.41,3.38,6.38,8.66,11.18,13.72,16.21,19.04,22.59,28.94,61.53
CENTRALBK,-4.7,25.15,-150.27,-49.46,-32.69,-24.41,-19.83,-15.7,-12.33,-9.69,-7.25,-5.11,-2.9,-0.62,2.08,4.9,7.59,10.66,14.01,18.6,23.34,29.01,59.34
KRBL,2.02,25.29,-172.56,-43.43,-27.48,-17.43,-12.29,-9.03,-6.04,-3.36,-1.08,1.47,4.12,6.94,10.01,13.03,15.49,18.4,21.48,24.47,28.54,35.04,63.26
WIPRO,1.76,25.36,-264.54,-30.12,-17.06,-11.68,-8.63,-6.08,-3.45,-1.31,0.62,2.09,3.64,5.18,6.67,8.2,10.08,12.28,14.53,17.36,21.74,32.85,81.04
RCF,-1.31,25.44,-174.81,-44.73,-26.87,-18.68,-13.69,-10.51,-8.01,-5.57,-3.5,-1.45,0.85,3.23,5.53,7.82,10.16,12.78,15.69,19.69,24.76,32.32,61.66
DCAL,-1.28,25.49,-161.08,-43.76,-31.94,-24.13,-18.56,-14.07,-10.47,-7.44,-4.31,-1.54,0.47,3.23,6.14,8.75,11.23,14.12,17.98,22.03,28.47,36.68,68.51
HEG,1.2,25.52,-163.48,-43.36,-26.89,-19.32,-14.34,-10.09,-6.87,-3.96,-1.69,0.52,2.62,5.09,7.51,10.18,12.67,15.78,18.72,23.61,31.15,39.75,69.57
INDIANB,-1.83,25.68,-148.14,-48.85,-34.87,-25.3,-18.07,-12.93,-9.62,-6.44,-3.86,-1.4,1.05,3.73,6.55,9.2,11.95,15.05,18.5,22.32,27.37,32.52,55.08
RAYMOND,-1.78,25.77,-215.86,-38.1,-27.08,-20.32,-16.01,-11.91,-7.99,-4.7,-2.51,-0.21,1.94,4.06,6.36,8.6,10.76,12.91,15.16,17.89,21.64,27.7,56.67
JINDALSAW,-0.79,25.79,-161.02,-49.18,-33.51,-23.84,-17.26,-12.76,-8.84,-5.73,-2.68,0.53,3.58,6.16,8.71,11.15,13.82,16.29,18.9,21.97,25.77,31.4,61.49
ITI,-1.83,25.8,-148.61,-41.89,-29.45,-22.43,-17.7,-13.77,-10.11,-6.99,-4.77,-2.6,-0.63,1.55,3.85,6.29,9.05,11.69,15.32,20.27,28.27,38.5,69.69
IDEA,-5.11,25.86,-158.88,-48.89,-32.24,-25.61,-20.62,-16.75,-12.91,-9.33,-6.55,-4.09,-1.79,0.46,2.8,5.45,8.02,10.84,13.36,16.28,20.33,27.36,73.33
MAHSCOOTER,1.56,26,-262.97,-29.2,-19.14,-13.62,-9.44,-6.26,-3.75,-1.42,0.65,2.6,4.45,6.25,8.28,10.18,12.21,14.79,17.49,20.56,24.57,30.21,57.76
INOXLEISUR,-1.92,26.06,-172.41,-42.43,-26.42,-19.13,-14.66,-10.99,-8.08,-5.09,-2.82,-0.5,1.68,3.76,6.52,8.83,11.02,13.59,16.46,19.13,22.48,28.14,64.33
MANAPPURAM,0.01,26.06,-131.99,-53.07,-27.84,-19.7,-14.71,-10.08,-5.85,-2.81,-0.45,1.73,3.82,5.89,8.11,10.85,13.99,16.74,19.45,22.09,25.67,33.81,50.82
AEGISCHEM,2.26,26.28,-177.16,-39.23,-25.27,-17.99,-13.81,-10.17,-6.62,-3.4,-0.74,2.56,5.32,7.56,10.19,12.95,15.91,18.6,21.25,25.51,31.07,37.66,60.49
TATAMOTORS,-1.35,26.29,-236.09,-38.91,-27.67,-21.58,-16.66,-12.46,-8.54,-5.42,-3.02,-0.55,1.83,4.25,6.85,9.33,11.41,13.68,16.22,19.83,24.82,30.84,62.38
WELSPUNIND,-0.25,26.37,-149.7,-47.59,-28.41,-19.48,-14.65,-11.15,-7.97,-5.45,-3.19,-0.4,2.46,5.12,7.74,10.63,13.31,16.12,19.16,23.09,28.53,36.62,53.12
PRAJIND,1.85,26.44,-219.35,-33.85,-23.12,-16.6,-12.11,-8.77,-6.31,-4.17,-2.29,-0.09,2.05,4.29,6.92,10.04,13.32,16.8,21.33,25.97,31.91,39.34,56.89
MAHINDCIE,-2.63,26.61,-174.21,-42.34,-29.04,-21.77,-15.93,-11.56,-8.47,-5.79,-3.63,-1.26,0.83,2.52,4.31,6.17,8.21,11.3,14.62,18.74,24.76,32.64,57.98
DCBBANK,-2.16,26.66,-154.2,-48.88,-26.3,-19.07,-14.65,-11.21,-8.21,-5.43,-2.27,0.41,2.51,4.91,6.95,8.93,11.07,13.32,15.39,18.39,22.66,29.03,63.84
NELCO,-0.48,26.69,-170.24,-47.2,-31.22,-23.78,-16.91,-12.11,-8.9,-5.99,-3.08,-0.49,1.9,4.4,6.54,8.94,11.77,15.11,19.17,23.61,29.25,39.59,71.19
JSLHISAR,4.05,26.72,-151.58,-38.58,-27.95,-20.69,-15.22,-11.16,-7.25,-2.97,1.12,5.08,7.81,11.02,14.34,17.03,20.08,23.01,25.98,29.5,33.2,38.37,54.17
NFL,-2.27,26.72,-159.24,-44.59,-30.68,-23.76,-18.17,-13.67,-10.01,-6.92,-4.13,-1.96,-0.03,2.13,4.14,6.28,8.74,11.25,14.72,18.81,28.28,40.25,64.33
BAJFINANCE,4.47,26.72,-810.55,-30.9,-18.37,-10.11,-5.92,-2.58,-0.01,2.51,4.96,6.94,9.23,11.01,12.81,14.57,16.31,18.04,19.85,21.89,24.95,30.18,93.57
ASAL,-1.93,26.76,-193.78,-44.45,-30.73,-23.76,-18.6,-14.94,-11.06,-7.8,-5.12,-2.42,-0.07,2.51,5.52,8.76,11.83,14.86,18.52,22.62,27.34,34.4,69.88
NETWORK18,-3.52,26.79,-142.04,-47.97,-33.69,-26.24,-19.37,-14.1,-9,-5.64,-2.85,-0.1,0,0,0,2.16,5.26,8.63,12.31,17.49,24.31,39.49,73.85
MAHLIFE,0.61,26.86,-195.65,-41.11,-23.03,-14.28,-10.1,-7.65,-5.28,-3.57,-1.86,-0.21,1.62,3.65,5.81,8.18,11.01,14.4,18.6,24.02,28.46,34.19,78.39
GLENMARK,2.19,26.87,-566.46,-32.81,-18.47,-11.43,-7.39,-4.91,-3.16,-1.51,0.3,1.91,3.51,5.08,6.92,8.55,10.15,12.33,14.71,18.24,22.85,36.56,94.98
GICRE,-7.33,26.88,-200.64,-38.35,-25.5,-21.8,-18.95,-16.07,-12.81,-10.42,-7.95,-6.41,-5.05,-3.77,-2.54,-1.53,0.04,3.46,7.73,12.1,18.93,31.24,46.75
RAJESHEXPO,2.65,26.93,-163.38,-40.33,-24.7,-17.4,-12.49,-7.94,-4.01,-1.46,0.5,2.46,4.54,6.38,8.57,10.56,13.12,16.06,19.17,24.8,31.64,41.23,86.36
JMFINANCIL,-1.4,27,-194.85,-43.91,-28.93,-20.74,-15.71,-12.24,-8.79,-5.7,-3.11,-0.46,2.47,4.92,7.23,9.75,12.42,14.93,18.13,21.11,25.14,31.22,66.75
MOTILALOFS,-1.05,27.03,-238.47,-44.53,-27.86,-21.21,-16.03,-11.7,-8.14,-5.09,-2.59,-0.36,1.63,3.72,6.01,8.57,11.68,14.64,17.53,21.54,25.82,33.22,67.86
BEML,-0.56,27.04,-164.07,-49.55,-35.34,-23.95,-17.26,-12.6,-9.27,-6.41,-3.75,-0.5,1.94,4.78,7.26,10.04,13.11,16.35,19.71,24.19,29.45,36.25,63.12
WOCKPHARMA,-1.91,27.1,-230.49,-46.88,-29.98,-23.09,-17.7,-12.92,-9.55,-6.3,-3.49,-0.91,1.65,3.91,6.04,8.5,11.1,13.99,17.32,21.27,25.91,33.84,58
BBTC,1.5,27.12,-200.07,-39.85,-25.32,-17.36,-13.23,-9.94,-7.05,-4.35,-1.64,1.06,3.7,5.99,8.51,11.31,14.63,17.75,21.38,25.71,30.59,36.75,63.65
ABCAPITAL,-5.34,27.2,-174.91,-46.2,-25.01,-18.8,-14.53,-12.04,-9.96,-7.5,-6,-4.22,-3.05,-0.94,0.89,2.52,4.53,7.25,12.42,18.65,22.25,26.83,36.7
CHOLAFIN,1.78,27.26,-397.32,-35.81,-20.05,-13.19,-8.46,-4.72,-2.26,0.04,2.15,3.78,5.48,7.26,9.13,10.88,12.94,14.9,17.15,20.36,25.5,31.68,82.56
TRF,-5.92,27.44,-177.07,-57.86,-41.06,-29.28,-21.69,-16.82,-13.44,-10.19,-7.45,-4.85,-2.56,-0.63,1.94,5.14,8.22,12.06,15.05,18.72,23.63,30.94,51.24
OMAXE,-4.09,27.52,-201.85,-42.7,-17.52,-10.78,-6.92,-4.74,-3.5,-2.54,-1.56,-0.73,-0.01,0.95,1.79,2.83,4.06,5.31,6.68,9.5,13.47,21.33,60.62
CSBBANK,-0.02,27.59,-102.21,-58.47,-44.9,-22.25,-13.21,-9.32,-5.38,-3,-1.65,0.57,5.47,9.63,12.08,13.79,15.67,18.22,20.86,23.7,28.77,34.84,41.78
BALRAMCHIN,1.26,27.73,-175.28,-45.17,-29.7,-22.16,-16.72,-11.53,-6.92,-3.06,-0.02,2.61,4.7,7.22,9.44,12,14.53,17.19,20.23,24.33,28.66,35.82,92.28
RAIN,0.86,27.75,-164.79,-47.38,-28.83,-21.48,-15.4,-10.96,-6.96,-3.45,-0.8,0.12,2.3,4.46,7.13,9.98,12.68,15.98,19.21,23.57,28.19,35.4,97.06
INDUSINDBK,1.45,27.89,-342.07,-35.49,-20.21,-12.99,-8.34,-4.93,-2.56,-0.28,1.7,3.53,5.38,7.23,9.07,10.7,12.52,14.49,16.59,18.95,22.18,30.5,59.96
BAJAJHLDNG,0.47,28.34,-312.87,-23.97,-13.73,-9.38,-6.21,-3.6,-1.56,0.13,1.68,3.25,4.67,6.12,7.46,9.05,10.59,12.31,14.06,16.05,18.54,22.16,46.31
FSL,-1.61,28.39,-274.47,-41.74,-27.04,-20.12,-14.52,-9.92,-5.85,-2.34,0,0,0,1.48,4.22,6.63,9.66,13.16,16.97,20.52,25.28,31.69,56.02
DBL,-0.23,28.59,-123.02,-60.41,-40.17,-25.63,-15.77,-9.76,-6.5,-3.71,-0.86,2.02,4.21,7.48,10.67,13.71,16.07,18.33,21.11,25.02,30.3,34.19,51.51
JINDALSTEL,0.31,28.69,-247.95,-49.9,-32.48,-22.57,-16.56,-11.68,-7.73,-4.3,-1.52,1.53,4,7,9.88,12.59,15.26,18.27,21.2,24.67,29.45,36.16,69.88
AUROPHARMA,0.17,28.73,-267.43,-39.94,-24.99,-18.1,-13.09,-8.74,-5.89,-3.5,-1.48,0.67,3.09,5.48,7.69,9.83,12.18,14.7,17.79,21.41,27.58,35.51,67.97
HSCL,-2.77,28.79,-213.42,-44.45,-32.14,-25.15,-19.71,-15.75,-11.47,-8.47,-5.92,-2.88,-0.66,1.64,4.42,7.49,10.22,13.67,17.92,22.05,26.95,37.48,63.38
EQUITAS,-3.34,28.81,-202.94,-33.18,-21.3,-14.72,-11.45,-9.35,-7.34,-5.31,-3.21,-1.18,0.78,2.34,3.87,6.24,8.3,10.53,13.1,15.53,20.01,25.41,45.18
KEI,-0.56,29.15,-208.08,-54.5,-33.33,-23.43,-16.44,-10.69,-6.5,-3.14,-0.48,2.51,4.91,7.3,10.08,12.05,14.25,16.75,19.81,23.33,27.59,32.95,65.86
M&MFIN,-0.64,29.21,-352.87,-28.74,-20.24,-14.4,-10.18,-7.09,-4.64,-2.21,-0.22,1.61,3.43,4.87,6.46,8.35,10.36,12.33,14.4,16.53,19.84,24.28,46.66
PHOENIXLTD,-1.37,29.24,-264.66,-30.7,-17.81,-12.59,-8.76,-5.86,-3.51,-1.57,0.09,1.51,3.08,4.64,6.14,7.62,9.19,10.97,12.93,14.83,17.37,22.66,61.5
ADANIENT,3.04,29.31,-177.79,-44.89,-28.16,-20.53,-14.98,-10.5,-6.56,-3.32,-0.3,2.81,5.54,8.14,11.05,14.06,16.76,19.81,23.48,28.8,35.94,45.88,71.13
ADANIGREEN,12.61,29.69,-99,-40.6,-29.18,-12.21,-7.62,-3.4,1.76,5.43,7.9,10.25,12.4,16.22,20.25,25.17,30.66,36.24,42.5,46.34,49.35,52.91,62.36
BRIGADE,-2.08,29.7,-245.83,-49.07,-29.22,-20.21,-14.9,-10.55,-6.97,-4.06,-1.59,0.72,2.72,4.85,6.59,8.46,10.35,12.57,15.63,19.61,26.18,32.7,67.46
YESBANK,-3.44,29.84,-193.19,-70.84,-41.54,-23.44,-16.34,-11.2,-7.69,-4.99,-1.87,1.03,3.77,6.25,8.39,10.63,12.69,14.88,16.92,19.29,22.25,27.81,68.94
SOBHA,-3.2,29.86,-236.85,-43.14,-27.03,-20.94,-15.74,-12.1,-8.75,-6.22,-3.38,-1.04,1.36,3.73,5.85,8.09,10.29,12.83,15.43,18.36,22.53,27.73,67.01
EDELWEISS,-3.88,29.93,-230.76,-58.41,-33.43,-23.11,-16.71,-12.82,-10.23,-7.76,-5.23,-2.5,0,2.11,4.68,7.58,10.58,13.91,17.33,21,25.04,31.38,51.38
HFCL,-3.58,29.99,-207.72,-53.78,-33.33,-25,-19.84,-16.31,-12.75,-9.34,-6.64,-3.94,-1.47,0.75,3.07,5.88,9.17,12.67,16.61,21.43,29.58,41.88,69.35
ALOKINDS,-4.46,30.04,-269.94,-53.65,-36.42,-28.25,-22.11,-17.31,-13.28,-10.19,-7.51,-5.13,-2.44,0,2.22,4.86,7.5,10.62,14.06,19.03,27.22,42.08,88.07
UJJIVAN,-6.01,30.15,-162.02,-58.86,-38.04,-28.9,-21.55,-17.04,-12.21,-8.31,-4.74,-1.97,0.99,3.33,5.97,8.23,10.17,12.47,14.92,17.39,22.2,27.25,49.68
KOLTEPATIL,-2.72,30.16,-187.15,-46.86,-30.71,-23.01,-17.34,-13.19,-9.59,-6.75,-4.02,-1.63,1.02,3.61,5.81,7.97,10.11,12.74,15.84,21.05,27.65,36.82,69.52
ULTRACEMCO,0.62,30.22,-298.88,-24.26,-14.02,-9.81,-6.78,-4.62,-2.85,-1.08,0.6,2.31,4.3,5.94,7.65,9.55,11.36,13.18,15.3,17.48,19.95,23.35,37.3
WABCOINDIA,1.04,30.24,-336.24,-25.87,-16.37,-10.88,-7.3,-4.5,-2.46,-0.51,0.96,2.12,3.65,5.39,7.06,8.63,10.35,12.49,15.14,18.47,22.34,28.34,51.04
FCONSUMER,-3.65,30.33,-287.6,-47.37,-27.97,-20.58,-15.51,-11.29,-8.42,-6.45,-4.68,-3.17,-1.66,0.51,2.86,4.96,7.53,10.95,14.85,20.56,26.22,31.51,53.71
JSWSTEEL,0.69,30.44,-839.73,-35.35,-25.34,-19.34,-13.87,-9.62,-6.2,-2.91,-0.08,2.48,4.68,6.78,8.83,10.77,12.98,15.31,17.98,21.09,24.98,33.78,89.22
DELTACORP,-0.76,30.54,-260.73,-50.83,-36.23,-24.17,-16.49,-11.94,-8.2,-5.18,-1.92,0.84,3.46,6.38,8.98,11.86,15.08,17.9,21.1,24.62,28.96,36.1,64.97
VAIBHAVGBL,0.55,30.58,-399.78,-47.68,-32.33,-23.08,-16.52,-11.72,-7.2,-4.2,-2,0.45,2.98,5.46,9.15,12.82,17.12,20.63,23.25,27.04,31.29,38.13,83.67
UJJIVANSFB,-13.9,30.75,-109.13,-84.83,-59.82,-49.45,-32.75,-25.25,-18.03,-14.97,-12.91,-10.73,-8.11,-5.83,-2.99,0.56,5.29,7.81,12.39,15.46,18.17,22.55,34.15
CIPLA,1.69,30.8,-1273.13,-19.61,-13.22,-9.7,-7.12,-5.21,-3.62,-1.92,-0.49,1.07,2.47,3.78,5.15,6.68,8.38,10.22,12.34,14.57,17.52,23.1,92.92
IFBIND,0.51,30.81,-210.17,-54.6,-33.6,-25.63,-18.39,-13.83,-9.98,-6.34,-2.56,0.52,3.01,5.71,9.15,12.54,15.62,20.16,25.12,29.65,35.73,43.94,63.88
CREDITACC,0.53,31.12,-173.11,-84.94,-18.58,-13.81,-10.13,-7.19,-3.93,0.22,2.56,4.68,6.98,9.81,12.8,15.4,16.79,18.71,20.43,22.24,24.41,27.45,38.36
AUBANK,-0.1,31.22,-204.02,-33.05,-19.5,-13.3,-9.31,-5.34,-3.36,-1.77,0.13,2.78,5.27,7.58,9.49,11.42,13.56,15.89,17.92,19.76,22.88,29.73,51.25
NCC,-0.81,31.47,-257.06,-54.5,-37.43,-26.18,-18.72,-12.99,-8.82,-5.02,-1.93,0,1.39,4.85,8.02,11.06,14.23,17.71,21.88,26.67,31.84,39.01,71.04
DISHTV,-6.11,31.89,-259.76,-62.37,-35.98,-26.8,-20.41,-15.69,-12.1,-8.87,-6.37,-4.06,-1.41,1.14,3.84,6.67,9.72,12.52,15.27,18.55,22.58,31.11,58.39
BOMDYEING,-3.43,32.53,-271.14,-50.95,-36.37,-27.19,-20.36,-14.71,-10.52,-7.07,-3.92,-1.1,1.44,3.84,6.62,9.26,12.29,15.13,18.42,22.44,27.13,33.84,66.37
BANDHANBNK,-6.39,32.59,-212.57,-69.44,-34.43,-24.11,-19.76,-16.42,-13.9,-10.7,-7.68,-4.39,-1.03,2.08,5.34,7.1,9.33,12.79,16.7,21.08,25.04,30.64,41.76
SPARC,-3.22,33.14,-345.36,-37.38,-22.7,-14.42,-9.67,-6.25,-3.44,-0.77,0,0,0,0,0,2.59,5.43,8.43,11.88,16.07,19.89,26.03,65.67
KEC,0.28,33.27,-247.81,-46.52,-29.13,-20.67,-15.41,-10.75,-6.97,-3.43,-0.44,1.88,4.41,6.7,8.9,11.25,13.99,17.05,20.45,24.87,29.53,38.52,81.98
JSL,-3.07,33.79,-328.81,-48.39,-34.2,-25.07,-18.47,-13.71,-9.99,-6.59,-3.47,-0.76,1.51,3.78,6.14,8.75,11.85,15.1,18.87,22.72,27.31,33.29,63.95
FLUOROCHEM,6.23,33.79,-137.85,-80.3,-33.4,-11.19,-6.44,-2.64,1.37,6.63,10.55,12.56,14.63,17.1,19.06,20.86,24.82,27.02,29.73,32.27,34.16,42.12,54.27
IIFL,0.06,33.97,-263.65,-58.07,-33,-21.44,-14.82,-9.19,-4.83,-2.04,0.41,2.98,5.17,7.6,10,12.89,16,18.57,21.89,25.5,31.97,39.71,73.42
IBREALEST,-3.14,34.27,-257.23,-62.9,-41.98,-32.57,-25.79,-19.6,-14.09,-9.84,-6.15,-2.26,1.58,5.52,8.93,12.37,15.86,19.89,23.82,27.89,32.76,41.33,67.11
RBLBANK,-5.58,34.45,-220.67,-75.04,-32.86,-20.11,-12.76,-8.53,-6.27,-4.43,-2.17,0.18,2.74,4.12,5.92,7.59,9.46,11.16,13.14,15.88,21.83,27.62,44.85
WELCORP,-2.34,34.66,-306.8,-55.23,-32.4,-23.69,-18.45,-14.51,-10.96,-7.35,-2.97,0,1.45,4.57,7.63,10.67,13.7,17.52,21.53,25,29.49,37.42,70.83
CHALET,-5.64,34.94,-173.58,-86,-28.99,-19.34,-14.01,-9.71,-7.23,-5.08,-2.91,-0.87,0.77,2.52,4.58,6.94,9.13,12.76,16.25,19.8,23.9,29.45,37.97
TATASTLBSL,-2.59,35.02,-332.66,-50.53,-31.98,-24,-17.34,-11.57,-7.63,-4.64,-1.89,-0.08,1.65,3.91,6.12,8.97,12.3,16.17,19.83,23.47,28.22,35.19,60.19
PNBHOUSING,-5.66,35.06,-261.61,-61.87,-30.52,-21.53,-18.37,-14.74,-11.91,-9.56,-6.98,-4.98,-2.48,0.41,3.62,7.35,10.68,12.75,15.89,20.59,23.45,35.63,56.74
PHILIPCARB,-0.19,35.49,-441.37,-47.2,-33.08,-23.84,-17.75,-12.66,-8.58,-5.09,-1.88,0.8,3.96,7.02,10.48,13.56,16.84,20.83,24.02,27.58,31.82,37.14,83.64
KALPATPOWR,0.67,36.2,-1477.07,-38.52,-23.63,-16.69,-12.44,-8.64,-5.94,-3.71,-1.53,0.46,2.58,4.9,7.49,10.23,13.42,15.79,17.79,20.36,23.79,32.7,97.12
IBULHSGFIN,-3.38,37.41,-236.95,-60.16,-33.84,-22.31,-14.8,-10.14,-6.88,-3.95,-0.82,1.81,4.43,6.46,8.41,10.46,12.57,14.8,18.15,22.34,27.23,35.09,56.11
QUESS,-2.41,37.49,-204.46,-48.15,-24.5,-18.38,-12.95,-7.84,-4.25,-0.6,1.94,3.92,6.27,7.84,9.49,10.7,12.44,14.83,17.23,20.04,23.42,28.25,50.68
MFSL,-2.78,37.92,-358.47,-45.4,-26.93,-19.12,-14.42,-10.91,-7.99,-5.5,-3.24,-1.06,1.19,3.36,5.54,7.84,10.5,13.14,16.16,19.56,24.42,35.62,81.98
RADICO,-0.3,38.83,-415.89,-31.84,-21.17,-14.77,-10.54,-7.78,-5.27,-3.07,-0.7,1.5,3.52,5.93,7.98,9.87,12.21,14.99,18.09,21.57,25.89,31.24,56.95
BIRLAMONEY,-3.65,39.97,-432.99,-42.03,-28.63,-22.8,-18.48,-14.2,-10.75,-7.75,-4.92,-2.64,0,2.47,5.14,7.52,9.64,12.29,16.35,21.85,29.06,38,65.58
BAJAJFINSV,-0.56,40.44,-366.56,-28.58,-17.24,-11.95,-8.27,-5.54,-2.59,-0.17,2.13,4.28,6.25,7.94,9.8,11.84,13.64,15.38,17.58,19.88,22.56,27.22,61.17
SPICEJET,-10.75,42.25,-219.84,-104.4,-45.96,-26.99,-21.41,-18.01,-14.83,-11.81,-9.38,-6.78,-3.61,-0.49,1.89,3.99,6.54,9.51,12.96,17.81,24.65,45.12,54.08
SUZLON,-9.43,42.63,-424.66,-61.86,-47.23,-37.68,-29.34,-23.66,-18.71,-14.83,-11.75,-8.58,-5.75,-2.56,0.9,5.14,9.27,13.29,17.11,21.76,28.17,40.95,69.02
GMDCLTD,-3.52,42.91,-395.54,-42.48,-27.84,-20.17,-15.45,-11.32,-8.25,-5.6,-3.24,-0.64,1.79,4.18,6.56,9.01,11.39,13.8,16.47,19.75,23.49,32.44,94.35
AMARAJABAT,-0.22,43.58,-468.47,-30.49,-17.38,-13.08,-10.27,-7.96,-5.35,-3.18,-0.77,1.62,3.89,5.93,8.13,10.59,12.86,15.21,17.78,20.79,25.26,31.03,86.42
LEMONTREE,-7.57,46.06,-272.49,-85.53,-26.5,-17.87,-14.16,-11.2,-8.88,-6.86,-4.34,-1.88,0.96,3.21,5.92,8.39,10.53,13.15,16.05,19.04,25.75,31.31,40.74
MMTC,-10.32,46.18,-462.24,-42.3,-29.97,-24.04,-19.45,-16.15,-13.28,-11.31,-9.56,-7.43,-5.7,-3.7,-1.8,0.7,3.71,6.75,10.51,16.16,22.49,31.84,54.2
CGCL,-1.49,48.78,-602.19,-44.78,-28.1,-19.67,-14.26,-10.59,-6.8,-3.85,-1.78,0.71,2.92,6.03,9.27,11.97,14.94,18.13,21.04,24.11,28.6,36.73,58.9
VARROC,-13.92,49.29,-289.87,-145.55,-35.6,-27.7,-22.1,-18.03,-15.28,-13.19,-10.86,-8.91,-6.74,-4.35,-2.1,0.27,3.88,6.77,11.45,21.67,27.51,32.21,51.57
VAKRANGEE,-4.49,55.15,-652.63,-76.56,-39.83,-24.44,-15.46,-9.87,-5.15,-1.61,1.38,5.12,7.68,9.95,11.78,14.17,16.93,19.15,22.02,24.98,29.12,35.69,60.89
SWSOLAR,-13.78,59.35,-298.05,-137.48,-95.72,-69.51,-29.13,-21.38,-16.54,-11.85,-6.07,-0.74,4.78,9.19,12.48,15.92,18.81,22.03,25.36,30.59,34.7,39.17,54.62
FRETAIL,-12.11,59.52,-415.43,-64.61,-41.42,-23.83,-19.33,-14.81,-11.89,-9.74,-6.5,-4.44,-2.17,0.08,2.42,5.41,9.27,12.33,16.57,22.27,27.51,34.44,53.55
INFIBEAM,-6.62,71.65,-628.3,-49.09,-26.45,-17.26,-12.07,-8.25,-3.96,-0.34,3.9,6.33,8.67,11.19,13.76,15.53,16.92,19.03,21.45,23.92,26.59,31.34,49.17
JAICORPLTD,-8.24,74.86,-1592.26,-70.41,-43.9,-30.01,-21.86,-16.12,-11.65,-8.15,-5.78,-3.18,-0.64,1.12,3.82,6.75,9.97,13.28,17.88,24.2,33.01,53.82,97.56
CENTURYTEX,-11.95,110.38,-1773.01,-68.55,-38.09,-27.89,-21.43,-15.78,-10.75,-6.43,-2.47,0.67,3.53,5.98,8.42,10.72,13.19,16.14,19.07,22.27,26.22,31.91,63.3
ALEMBICLTD,-13.38,131.94,-2610.13,-42.02,-23.99,-17.22,-12.75,-9.22,-6.47,-3.82,-1.73,0.17,1.98,3.83,6.16,8.17,10.71,13.92,17.73,21.5,25.92,32.9,96.95
